su,bl,type,tr,let,num,rilet,vac,vse,rt,acc,respSE,respRT,statAC,statSE,statRT,stratac,strat,stratrt,item
29,17,3,9,8,7,15,0,0,3085,1,15,0,0,1,15,0,0,0,9
29,17,3,10,3,9,12,0,0,3587,1,12,0,0,1,68,1,1,1287,4
29,18,3,1,2,7,9,0,0,2819,1,9,0,0,1,56,1,1,1627,3
29,18,3,2,0,7,7,0,0,1289,1,7,0,0,1,50,1,2,1162,1
29,18,3,3,1,9,10,0,0,2670,1,10,0,0,1,88,0,0,0,2
29,18,3,4,7,9,16,0,0,807,1,16,0,0,1,55,0,0,0,8
29,18,3,5,8,7,15,0,0,2789,1,15,0,0,1,76,1,1,1416,9
29,18,3,6,4,7,11,0,0,2556,1,11,0,0,1,131,1,1,1130,5
29,18,3,7,6,7,13,0,0,2753,0,12,0,0,1,100,1,1,1474,7
29,18,3,8,9,9,18,0,0,4684,1,18,0,0,1,54,0,0,0,10
29,18,3,9,5,9,14,0,0,3916,1,14,0,0,1,35,0,0,0,6
29,18,3,10,3,9,12,0,0,3470,1,12,0,0,1,33,0,0,0,4
29,19,3,1,5,9,14,0,0,4049,0,13,0,0,1,96,1,1,1411,6
29,19,3,2,3,9,12,0,0,3823,1,12,0,0,1,168,1,1,1405,4
29,19,3,3,6,7,13,0,0,3820,1,13,0,0,1,1107,0,0,0,7
29,19,3,4,7,9,16,0,0,947,1,16,0,0,1,35,1,2,1256,8
29,19,3,5,0,7,7,0,0,895,1,7,0,0,1,65,0,0,0,1
29,19,3,6,4,7,11,0,0,3087,1,11,0,0,1,110,0,0,0,5
29,19,3,7,2,7,9,0,0,3022,1,9,0,0,1,97,0,0,0,3
29,19,3,8,1,9,10,0,0,3131,1,10,0,0,1,79,1,1,1651,2
29,19,3,9,9,9,18,0,0,3782,1,18,0,0,1,109,1,1,1452,10
29,19,3,10,8,7,15,0,0,4754,1,15,0,0,1,84,0,0,0,9
29,20,3,1,2,7,9,0,0,3113,1,9,0,0,1,67,1,1,1477,3
29,20,3,2,1,9,10,0,0,2593,1,10,0,0,1,83,0,0,0,2
29,20,3,3,8,7,15,0,0,3548,1,15,0,0,1,113,1,1,1214,9
29,20,3,4,5,9,14,0,0,3145,1,14,0,0,1,59,0,0,0,6
29,20,3,5,7,9,16,0,0,1246,1,16,0,0,1,33,0,0,0,8
29,20,3,6,6,7,13,0,0,3422,1,13,0,0,1,111,1,1,1567,7
29,20,3,7,0,7,7,0,0,898,1,7,0,0,1,36,1,2,1178,1
29,20,3,8,3,9,12,0,0,3542,1,12,0,0,1,63,0,0,0,4
29,20,3,9,9,9,18,0,0,3446,1,18,0,0,1,54,0,0,0,10
29,20,3,10,4,7,11,0,0,2753,1,11,0,0,1,60,1,1,1379,5
29,21,3,1,8,7,15,0,0,3153,1,15,0,0,1,55,0,0,0,9
29,21,3,2,0,7,7,0,0,897,1,7,0,0,1,57,0,0,0,1
29,21,3,3,3,9,12,0,0,3018,1,12,0,0,1,78,1,2,1699,4
29,21,3,4,7,9,16,0,0,997,1,16,0,0,1,32,1,2,1424,8
29,21,3,5,5,9,14,0,0,3386,1,14,0,0,1,32,1,1,1201,6
29,21,3,6,9,9,18,0,0,3522,1,18,0,0,1,81,1,1,1278,10
29,21,3,7,2,7,9,0,0,2910,1,9,0,0,1,68,0,0,0,3
29,21,3,8,4,7,11,0,0,3173,1,11,0,0,1,43,0,0,0,5
29,21,3,9,1,9,10,0,0,2841,1,10,0,0,1,26,1,1,1281,2
29,21,3,10,6,7,13,0,0,2810,1,13,0,0,1,94,0,0,0,7
29,22,3,1,5,9,14,0,0,3085,1,14,0,0,1,78,0,0,0,6
29,22,3,2,3,9,12,0,0,3776,1,12,0,0,1,76,0,0,0,4
29,22,3,3,2,7,9,0,0,3151,1,9,0,0,1,96,1,1,1491,3
29,22,3,4,0,7,7,0,0,757,1,7,0,0,1,62,1,2,1334,1
29,22,3,5,8,7,15,0,0,3164,1,15,0,0,1,79,1,1,1369,9
29,22,3,6,7,9,16,0,0,828,1,16,0,0,1,110,0,0,0,8
29,22,3,7,9,9,18,0,0,1241,1,18,0,0,1,57,0,0,0,10
29,22,3,8,4,7,11,0,0,2667,1,11,0,0,1,84,1,2,1500,5
29,22,3,9,6,7,13,0,0,3170,1,13,0,0,1,76,1,1,1296,7
29,22,3,10,1,9,10,0,0,2711,1,10,0,0,1,69,0,0,0,2
29,23,3,1,4,7,11,0,0,2616,1,11,0,0,1,127,0,0,0,5
29,23,3,2,8,7,15,0,0,2895,1,15,0,0,1,78,0,0,0,9
29,23,3,3,1,9,10,0,0,4219,0,9,0,0,1,84,1,1,1269,2
29,23,3,4,6,7,13,0,0,2573,1,13,0,0,1,62,0,0,0,7
29,23,3,5,3,9,12,0,0,2769,1,12,0,0,1,80,1,1,1383,4
29,23,3,6,0,7,7,0,0,754,1,7,0,0,1,91,0,0,0,1
29,23,3,7,9,9,18,0,0,3807,1,18,0,0,1,85,1,1,1443,10
29,23,3,8,7,9,16,0,0,1841,1,16,0,0,1,28,1,2,1187,8
29,23,3,9,2,7,9,0,0,2226,1,9,0,0,1,94,0,0,0,3
29,23,3,10,5,9,14,0,0,3234,0,13,0,0,1,57,1,1,1686,6
29,24,3,1,1,9,10,0,0,2550,0,9,0,0,1,105,0,0,0,2
29,24,3,2,3,9,12,0,0,2779,1,12,0,0,1,109,0,0,0,4
29,24,3,3,5,9,14,0,0,2978,0,13,0,0,1,85,0,0,0,6
29,24,3,4,8,7,15,0,0,5780,1,15,0,0,1,73,1,1,1294,9
29,24,3,5,2,7,9,0,0,2867,1,9,0,0,1,101,1,1,1494,3
29,24,3,6,9,9,18,0,0,5343,1,18,0,0,1,94,0,0,0,10
29,24,3,7,6,7,13,0,0,3466,1,13,0,0,1,48,1,1,1424,7
29,24,3,8,4,7,11,0,0,2474,1,11,0,0,1,87,1,1,1348,5
29,24,3,9,7,9,16,0,0,1185,1,16,0,0,1,89,0,0,0,8
29,24,3,10,0,7,7,0,0,802,1,7,0,0,1,88,1,2,1339,1
29,25,3,1,9,9,18,0,0,4372,1,18,0,0,1,78,1,1,1187,10
29,25,3,2,3,9,12,0,0,3333,1,12,0,0,1,67,1,1,1393,4
29,25,3,3,1,9,10,0,0,2781,1,10,0,0,1,84,1,1,1233,2
29,25,3,4,4,7,11,0,0,2471,1,11,0,0,1,65,0,0,0,5
29,25,3,5,6,7,13,0,0,3424,1,13,0,0,1,604,0,0,0,7
29,25,3,6,0,7,7,0,0,829,1,7,0,0,1,72,0,0,0,1
29,25,3,7,7,9,16,0,0,901,1,16,0,0,1,76,1,2,1787,8
29,25,3,8,2,7,9,0,0,3131,1,9,0,0,1,86,0,0,0,3
29,25,3,9,8,7,15,0,0,3911,1,15,0,0,1,88,0,0,0,9
29,25,3,10,5,9,14,0,0,4013,1,14,0,0,1,98,1,1,1433,6
29,26,3,1,4,7,11,0,0,2395,1,11,0,0,1,66,1,1,1564,5
29,26,3,2,9,9,18,0,0,4080,1,18,0,0,1,96,0,0,0,10
29,26,3,3,8,7,15,0,0,2634,1,15,0,0,1,64,1,1,1242,9
29,26,3,4,6,7,13,0,0,3021,1,13,0,0,1,116,1,1,1431,7
29,26,3,5,5,9,14,0,0,4040,1,14,0,0,1,81,0,0,0,6
29,26,3,6,2,7,9,0,0,2557,1,9,0,0,1,84,1,1,1369,3
29,26,3,7,1,9,10,0,0,3055,1,10,0,0,1,66,0,0,0,2
29,26,3,8,3,9,12,0,0,2916,1,12,0,0,1,77,0,0,0,4
29,26,3,9,0,7,7,0,0,832,1,7,0,0,1,105,1,2,1341,1
29,26,3,10,7,9,16,0,0,922,1,16,0,0,1,65,0,0,0,8
29,27,3,1,2,7,9,0,0,2095,1,9,0,0,1,66,0,0,0,3
29,27,3,2,8,7,15,0,0,2566,1,15,0,0,1,83,0,0,0,9
29,27,3,3,1,9,10,0,0,2976,1,10,0,0,1,111,1,1,1410,2
29,27,3,4,7,9,16,0,0,825,1,16,0,0,1,64,1,2,1310,8
29,27,3,5,4,7,11,0,0,2343,1,11,0,0,1,76,0,0,0,5
29,27,3,6,3,9,12,0,0,2880,1,12,0,0,1,64,1,1,1282,4
29,27,3,7,0,7,7,0,0,779,1,7,0,0,1,104,0,0,0,1
29,27,3,8,6,7,13,0,0,2694,1,13,0,0,1,77,0,0,0,7
29,27,3,9,5,9,14,0,0,3248,1,14,0,0,1,73,1,1,1423,6
29,27,3,10,9,9,18,0,0,1533,1,18,0,0,1,98,1,2,1109,10
29,28,3,1,6,7,13,0,0,2531,1,13,0,0,1,102,1,1,1441,7
29,28,3,2,8,7,15,0,0,2596,1,15,0,0,1,287,1,1,1489,9
29,28,3,3,3,9,12,0,0,2589,1,12,0,0,1,75,0,0,0,4
29,28,3,4,7,9,16,0,0,820,1,16,0,0,1,72,0,0,0,8
29,28,3,5,2,7,9,0,0,1834,1,9,0,0,1,64,1,2,1372,3
29,28,3,6,0,7,7,0,0,679,1,7,0,0,1,83,1,2,1126,1
29,28,3,7,5,9,14,0,0,2835,1,14,0,0,1,83,0,0,0,6
29,28,3,8,4,7,11,0,0,2906,1,11,0,0,1,81,1,1,1099,5
29,28,3,9,9,9,18,0,0,1381,1,18,0,0,1,50,0,0,0,10
29,28,3,10,1,9,10,0,0,2427,1,10,0,0,1,119,0,0,0,2
29,29,3,1,2,7,9,0,0,2650,1,9,0,0,1,106,0,0,0,3
29,29,3,2,5,9,14,0,0,3445,1,14,0,0,1,52,1,1,1463,6
29,29,3,3,0,7,7,0,0,702,1,7,0,0,1,46,0,0,0,1
29,29,3,4,9,9,18,0,0,1039,1,18,0,0,1,109,1,2,1232,10
29,29,3,5,4,7,11,0,0,2564,1,11,0,0,1,81,0,0,0,5
29,29,3,6,3,9,12,0,0,3050,1,12,0,0,1,83,1,1,1243,4
29,29,3,7,6,7,13,0,0,2433,1,13,0,0,1,106,0,0,0,7
29,29,3,8,8,7,15,0,0,3427,1,15,0,0,1,96,0,0,0,9
29,29,3,9,7,9,16,0,0,929,1,16,0,0,1,89,1,2,1603,8
29,29,3,10,1,9,10,0,0,1514,1,10,0,0,2,3037,1,2,2741,2
29,30,3,1,0,7,7,0,0,910,1,7,0,0,1,63,1,2,1186,1
29,30,3,2,3,9,12,0,0,2552,1,12,0,0,1,116,0,0,0,4
29,30,3,3,4,7,11,0,0,2271,1,11,0,0,1,74,1,1,1461,5
29,30,3,4,1,9,10,0,0,946,0,9,0,0,1,74,0,0,0,2
29,30,3,5,5,9,14,0,0,3246,1,14,0,0,1,110,0,0,0,6
29,30,3,6,8,7,15,0,0,2765,1,15,0,0,1,73,1,1,1388,9
29,30,3,7,7,9,16,0,0,1549,1,16,0,0,1,93,0,0,0,8
29,30,3,8,6,7,13,0,0,3384,1,13,0,0,1,112,1,1,1406,7
29,30,3,9,2,7,9,0,0,2363,1,9,0,0,1,63,1,1,1202,3
29,30,3,10,9,9,18,0,0,1807,1,18,0,0,1,82,0,0,0,10
29,31,3,1,0,7,7,0,0,768,1,7,0,0,1,69,0,0,0,1
29,31,3,2,8,7,15,0,0,2684,1,15,0,0,1,66,0,0,0,9
29,31,3,3,9,9,18,0,0,1345,1,18,0,0,1,62,1,2,1413,10
29,31,3,4,2,7,9,0,0,2115,1,9,0,0,1,66,0,0,0,3
29,31,3,5,5,9,14,0,0,2896,1,14,0,0,1,72,1,1,1360,6
29,31,3,6,6,7,13,0,0,3148,1,13,0,0,1,91,0,0,0,7
29,31,3,7,7,9,16,0,0,1512,1,16,0,0,1,48,1,2,1459,8
29,31,3,8,3,9,12,0,0,2427,1,12,0,0,1,78,1,1,1356,4
29,31,3,9,4,7,11,0,0,2272,1,11,0,0,1,76,0,0,0,5
29,31,3,10,1,9,10,0,0,4197,1,10,0,0,1,106,1,1,1408,2
29,32,3,1,4,7,11,0,0,3597,1,11,0,0,1,77,1,1,1379,5
29,32,3,2,9,9,18,0,0,1200,1,18,0,0,1,76,0,0,0,10
29,32,3,3,0,7,7,0,0,733,1,7,0,0,1,43,1,2,1861,1
29,32,3,4,7,9,16,0,0,1168,1,16,0,0,1,88,0,0,0,8
29,32,3,5,5,9,14,0,0,3186,1,14,0,0,1,95,0,0,0,6
29,32,3,6,6,7,13,0,0,2827,1,13,0,0,1,101,1,1,1297,7
29,32,3,7,3,9,12,0,0,3527,1,12,0,0,1,78,0,0,0,4
29,32,3,8,1,9,10,0,0,1815,0,9,0,0,1,57,0,0,0,2
29,32,3,9,2,7,9,0,0,2130,1,9,0,0,1,76,1,2,1843,3
29,32,3,10,8,7,15,0,0,4754,1,15,0,0,1,91,1,1,1186,9
29,33,3,1,2,7,9,0,0,2004,1,9,0,0,1,80,0,0,0,3
29,33,3,2,3,9,12,0,0,2840,1,12,0,0,1,939,1,1,1539,4
29,33,3,3,9,9,18,0,0,4428,1,18,0,0,1,65,1,2,1558,10
29,33,3,4,6,7,13,0,0,2293,1,13,0,0,1,40,0,0,0,7
29,33,3,5,4,7,11,0,0,2394,1,11,0,0,1,105,0,0,0,5
29,33,3,6,8,7,15,0,0,2927,1,15,0,0,1,199,0,0,0,9
29,33,3,7,0,7,7,0,0,709,1,7,0,0,1,94,0,0,0,1
29,33,3,8,1,9,10,0,0,1678,1,10,0,0,1,109,1,2,1333,2
29,33,3,9,7,9,16,0,0,1148,1,16,0,0,1,51,1,2,1320,8
29,33,3,10,5,9,14,0,0,3192,1,14,0,0,1,59,1,1,2562,6
29,34,3,1,6,7,13,0,0,2969,1,13,0,0,1,64,1,1,1363,7
29,34,3,2,2,7,9,0,0,2145,1,9,0,0,1,91,1,1,1326,3
29,34,3,3,3,9,12,0,0,4441,1,12,0,0,1,90,0,0,0,4
29,34,3,4,4,7,11,0,0,4208,1,11,0,0,1,58,1,1,1504,5
29,34,3,5,5,9,14,0,0,2903,1,14,0,0,1,74,0,0,0,6
29,34,3,6,0,7,7,0,0,754,1,7,0,0,1,77,1,2,1488,1
29,34,3,7,8,7,15,0,0,2926,1,15,0,0,1,91,1,2,1335,9
29,34,3,8,7,9,16,0,0,935,1,16,0,0,1,56,0,0,0,8
29,34,3,9,9,9,18,0,0,1020,1,18,0,0,1,60,0,0,0,10
29,34,3,10,1,9,10,0,0,1519,1,10,0,0,1,99,0,0,0,2
29,35,3,1,6,7,13,0,0,3562,1,13,0,0,1,93,0,0,0,7
29,35,3,2,7,9,16,0,0,735,1,16,0,0,1,63,1,2,1633,8
29,35,3,3,2,7,9,0,0,2263,1,9,0,0,1,109,0,0,0,3
29,35,3,4,9,9,18,0,0,1324,1,18,0,0,1,93,1,2,1772,10
29,35,3,5,8,7,15,0,0,5867,0,16,0,0,1,71,0,0,0,9
29,35,3,6,1,9,10,0,0,1758,1,10,0,0,1,76,1,2,1353,2
29,35,3,7,4,7,11,0,0,2753,1,11,0,0,1,1248,0,0,0,5
29,35,3,8,5,9,14,0,0,4752,0,15,0,0,1,80,1,1,1315,6
29,35,3,9,0,7,7,0,0,740,1,7,0,0,1,47,0,0,0,1
29,35,3,10,3,9,12,0,0,4734,1,12,0,0,1,76,1,1,1218,4
29,36,3,1,7,9,16,0,0,1244,1,16,0,0,1,18,0,0,0,8
29,36,3,2,9,9,18,0,0,1144,1,18,0,0,1,67,0,0,0,10
29,36,3,3,2,7,9,0,0,2475,1,9,0,0,1,70,1,1,1771,3
29,36,3,4,5,9,14,0,0,3810,0,15,0,0,1,73,0,0,0,6
29,36,3,5,4,7,11,0,0,2592,1,11,0,0,1,55,1,1,1633,5
29,36,3,6,0,7,7,0,0,786,1,7,0,0,1,29,1,2,1161,1
29,36,3,7,3,9,12,0,0,4689,1,12,0,0,1,63,0,0,0,4
29,36,3,8,8,7,15,0,0,2790,1,15,0,0,1,82,1,1,1397,9
29,36,3,9,1,9,10,0,0,2022,1,10,0,0,1,103,0,0,0,2
29,36,3,10,6,7,13,0,0,2501,1,13,0,0,1,81,1,1,1388,7
29,37,3,1,3,9,12,0,0,6401,1,12,0,0,1,37,1,1,1482,4
29,37,3,2,5,9,14,0,0,2899,0,15,0,0,1,72,1,1,1633,6
29,37,3,3,8,7,15,0,0,2533,1,15,0,0,1,49,0,0,0,9
29,37,3,4,7,9,16,0,0,1615,1,16,0,0,1,69,1,2,1443,8
29,37,3,5,0,7,7,0,0,849,1,7,0,0,1,33,0,0,0,1
29,37,3,6,6,7,13,0,0,3511,1,13,0,0,1,76,0,0,0,7
29,37,3,7,2,7,9,0,0,2252,1,9,0,0,1,35,0,0,0,3
29,37,3,8,4,7,11,0,0,2859,1,11,0,0,1,120,0,0,0,5
29,37,3,9,9,9,18,0,0,6664,1,18,0,0,1,57,1,1,1413,10
29,37,3,10,1,9,10,0,0,1443,1,10,0,0,1,65,1,2,1306,2
29,38,3,1,8,7,15,0,0,3459,1,15,0,0,1,80,1,1,1406,9
29,38,3,2,9,9,18,0,0,2249,1,18,0,0,1,76,0,0,0,10
29,38,3,3,0,7,7,0,0,748,1,7,0,0,1,74,1,2,1184,1
29,38,3,4,1,9,10,0,0,2611,1,10,0,0,1,72,0,0,0,2
29,38,3,5,4,7,11,0,0,2302,1,11,0,0,1,98,1,1,1747,5
29,38,3,6,6,7,13,0,0,2993,1,13,0,0,1,89,1,1,1574,7
29,38,3,7,5,9,14,0,0,3851,1,14,0,0,1,82,0,0,0,6
29,38,3,8,7,9,16,0,0,860,1,16,0,0,1,81,0,0,0,8
29,38,3,9,3,9,12,0,0,3657,1,12,0,0,1,120,0,0,0,4
29,38,3,10,2,7,9,0,0,2233,1,9,0,0,1,85,1,1,1524,3
29,39,3,1,3,9,12,0,0,3130,1,12,0,0,1,87,1,1,2766,4
29,39,3,2,5,9,14,0,0,3107,1,14,0,0,1,12,1,1,1849,6
29,39,3,3,1,9,10,0,0,1221,0,9,0,0,1,81,1,1,1650,2
29,39,3,4,2,7,9,0,0,2906,1,9,0,0,1,78,0,0,0,3
29,39,3,5,0,7,7,0,0,951,1,7,0,0,1,69,0,0,0,1
29,39,3,6,9,9,18,0,0,1431,1,18,0,0,1,68,1,2,1450,10
29,39,3,7,6,7,13,0,0,2367,1,13,0,0,1,83,0,0,0,7
29,39,3,8,8,7,15,0,0,6430,1,15,0,0,1,51,0,0,0,9
29,39,3,9,4,7,11,0,0,2420,1,11,0,0,1,108,0,0,0,5
29,39,3,10,7,9,16,0,0,1260,1,16,0,0,1,32,1,2,1402,8
29,40,3,1,0,7,7,0,0,859,1,7,0,0,1,63,1,2,1542,1
29,40,3,2,4,7,11,0,0,2625,1,11,0,0,1,107,1,1,1681,5
29,40,3,3,8,7,15,0,0,3573,1,15,0,0,1,100,1,1,1411,9
29,40,3,4,6,7,13,0,0,2858,1,13,0,0,1,77,1,1,1344,7
29,40,3,5,2,7,9,0,0,2955,1,9,0,0,1,64,1,2,1398,3
29,40,3,6,5,9,14,0,0,3250,1,14,0,0,1,61,0,0,0,6
29,40,3,7,1,9,10,0,0,1584,1,10,0,0,1,60,0,0,0,2
29,40,3,8,9,9,18,0,0,1091,1,18,0,0,1,76,0,0,0,10
29,40,3,9,3,9,12,0,0,3036,1,12,0,0,1,69,0,0,0,4
29,40,3,10,7,9,16,0,0,894,1,16,0,0,1,81,0,0,0,8
29,41,3,1,7,9,16,0,0,762,1,16,0,0,1,14,1,2,1534,8
29,41,3,2,0,7,7,0,0,737,1,7,0,0,1,52,0,0,0,1
29,41,3,3,4,7,11,0,0,2336,1,11,0,0,1,47,0,0,0,5
29,41,3,4,9,9,18,0,0,1466,1,18,0,0,1,72,1,2,1036,10
29,41,3,5,8,7,15,0,0,2654,1,15,0,0,1,70,0,0,0,9
29,41,3,6,1,9,10,0,0,1398,1,10,0,0,1,90,1,2,974,2
29,41,3,7,2,7,9,0,0,1973,1,9,0,0,1,69,0,0,0,3
29,41,3,8,6,7,13,0,0,2660,1,13,0,0,1,77,0,0,0,7
29,41,3,9,5,9,14,0,0,3430,0,15,0,0,1,76,1,1,1169,6
29,41,3,10,3,9,12,0,0,3565,1,12,0,0,1,78,1,1,1049,4
29,42,3,1,1,9,10,0,0,1412,1,10,0,0,1,73,0,0,0,2
29,42,3,2,2,7,9,0,0,2119,1,9,0,0,1,97,1,1,1445,3
29,42,3,3,7,9,16,0,0,747,1,16,0,0,1,91,0,0,0,8
29,42,3,4,4,7,11,0,0,2855,1,11,0,0,1,86,1,2,1527,5
29,42,3,5,9,9,18,0,0,1161,1,18,0,0,1,82,0,0,0,10
29,42,3,6,3,9,12,0,0,2487,1,12,0,0,1,88,0,0,0,4
29,42,3,7,8,7,15,0,0,2612,1,15,0,0,1,38,1,1,1608,9
29,42,3,8,6,7,13,0,0,2472,1,13,0,0,1,74,1,1,1337,7
29,42,3,9,0,7,7,0,0,685,1,7,0,0,1,74,1,2,1318,1
29,42,3,10,5,9,14,0,0,2844,0,15,0,0,1,76,0,0,0,6
29,43,3,1,2,7,9,0,0,2436,1,9,0,0,1,51,0,0,0,3
29,43,3,2,6,7,13,0,0,2881,1,13,0,0,1,62,0,0,0,7
29,43,3,3,1,9,10,0,0,1347,1,10,0,0,1,111,1,2,1515,2
29,43,3,4,9,9,18,0,0,1207,1,18,0,0,1,57,1,2,1147,10
29,43,3,5,3,9,12,0,0,2952,1,12,0,0,1,95,1,1,1398,4
29,43,3,6,8,7,15,0,0,2577,1,15,0,0,1,134,0,0,0,9
29,43,3,7,7,9,16,0,0,1796,1,16,0,0,1,104,1,2,1309,8
29,43,3,8,4,7,11,0,0,2867,1,11,0,0,1,86,0,0,0,5
29,43,3,9,5,9,14,0,0,3398,1,14,0,0,1,85,1,1,1514,6
29,43,3,10,0,7,7,0,0,764,1,7,0,0,1,58,0,0,0,1
29,44,3,1,7,9,16,0,0,1042,1,16,0,0,1,102,0,0,0,8
29,44,3,2,9,9,18,0,0,1165,1,18,0,0,1,71,0,0,0,10
29,44,3,3,4,7,11,0,0,2560,1,11,0,0,1,97,1,1,1342,5
29,44,3,4,3,9,12,0,0,2932,1,12,0,0,1,81,0,0,0,4
29,44,3,5,8,7,15,0,0,3327,1,15,0,0,1,66,1,3,1488,9
29,44,3,6,5,9,14,0,0,3603,1,14,0,0,1,64,0,0,0,6
29,44,3,7,6,7,13,0,0,2413,1,13,0,0,1,81,1,1,1687,7
29,44,3,8,1,9,10,0,0,1230,1,10,0,0,1,95,0,0,0,2
29,44,3,9,2,7,9,0,0,2679,1,9,0,0,1,94,1,1,1850,3
29,44,3,10,0,7,7,0,0,707,1,7,0,0,1,76,1,2,1599,1
29,45,3,1,8,7,15,0,0,2256,1,15,0,0,1,55,0,0,0,9
29,45,3,2,5,9,14,0,0,3269,1,14,0,0,1,74,1,1,1455,6
29,45,3,3,9,9,18,0,0,1315,1,18,0,0,1,48,1,2,1780,10
29,45,3,4,3,9,12,0,0,4463,1,12,0,0,2,2684,1,1,2053,4
29,45,3,5,1,9,10,0,0,1169,0,9,0,0,2,136,1,2,1786,2
29,45,3,6,6,7,13,0,0,3090,1,13,0,0,1,81,0,0,0,7
29,45,3,7,4,7,11,0,0,2369,1,11,0,0,1,103,0,0,0,5
29,45,3,8,2,7,9,0,0,1833,1,9,0,0,1,62,0,0,0,3
29,45,3,9,7,9,16,0,0,1112,1,16,0,0,1,69,1,2,1367,8
29,45,3,10,0,7,7,0,0,710,1,7,0,0,1,72,0,0,0,1
29,46,3,1,2,7,9,0,0,2587,1,9,0,0,1,83,1,1,1568,3
29,46,3,2,6,7,13,0,0,3006,1,13,0,0,1,84,1,2,1786,7
29,46,3,3,0,7,7,0,0,565,1,7,0,0,1,74,1,2,1427,1
29,46,3,4,8,7,15,0,0,2090,1,15,0,0,1,64,1,2,1759,9
29,46,3,5,1,9,10,0,0,1695,1,10,0,0,1,67,0,0,0,2
29,46,3,6,5,9,14,0,0,2689,0,15,0,0,1,78,0,0,0,6
29,46,3,7,4,7,11,0,0,3048,1,11,0,0,1,80,1,1,1571,5
29,46,3,8,3,9,12,0,0,2853,1,12,0,0,1,72,0,0,0,4
29,46,3,9,9,9,18,0,0,1731,1,18,0,0,1,160,0,0,0,10
29,46,3,10,7,9,16,0,0,1133,1,16,0,0,1,158,0,0,0,8
29,47,3,1,5,9,14,0,0,3800,1,14,0,0,1,77,1,1,1431,6
29,47,3,2,7,9,16,0,0,885,1,16,0,0,1,67,1,2,1658,8
29,47,3,3,1,9,10,0,0,2163,1,10,0,0,1,93,1,2,1392,2
29,47,3,4,8,7,15,0,0,3363,1,15,0,0,1,47,0,0,0,9
29,47,3,5,4,7,11,0,0,3681,1,11,0,0,1,81,0,0,0,5
29,47,3,6,3,9,12,0,0,3979,1,12,0,0,1,70,1,3,1877,4
29,47,3,7,0,7,7,0,0,917,1,7,0,0,1,53,0,0,0,1
29,47,3,8,9,9,18,0,0,1049,1,18,0,0,1,37,1,2,1513,10
29,47,3,9,2,7,9,0,0,2125,1,9,0,0,1,76,0,0,0,3
29,47,3,10,6,7,13,0,0,3690,0,12,0,0,1,801,0,0,0,7
29,48,3,1,0,7,7,0,0,759,1,7,0,0,1,84,1,2,2088,1
29,48,3,2,1,9,10,0,0,2274,1,10,0,0,1,67,0,0,0,2
29,48,3,3,7,9,16,0,0,977,1,16,0,0,1,60,0,0,0,8
29,48,3,4,3,9,12,0,0,1062,1,12,0,0,1,35,0,0,0,4
29,48,3,5,8,7,15,0,0,2278,1,15,0,0,1,55,1,2,1697,9
29,48,3,6,9,9,18,0,0,1201,1,18,0,0,1,64,0,0,0,10
29,48,3,7,5,9,14,0,0,4486,1,14,0,0,1,74,0,0,0,6
29,48,3,8,4,7,11,0,0,2947,1,11,0,0,1,80,1,1,1362,5
29,48,3,9,2,7,9,0,0,2083,1,9,0,0,1,83,1,2,1449,3
29,48,3,10,6,7,13,0,0,3715,1,13,0,0,1,49,1,2,1471,7
29,49,3,1,3,9,12,0,0,1463,1,12,0,0,1,59,1,2,1410,4
29,49,3,2,2,7,9,0,0,1871,1,9,0,0,1,89,0,0,0,3
29,49,3,3,6,7,13,0,0,3566,1,13,0,0,1,51,0,0,0,7
29,49,3,4,8,7,15,0,0,2834,1,15,0,0,1,100,0,0,0,9
29,49,3,5,7,9,16,0,0,1360,1,16,0,0,1,49,1,2,1238,8
29,49,3,6,1,9,10,0,0,1664,1,10,0,0,1,73,1,2,1326,2
29,49,3,7,4,7,11,0,0,2870,1,11,0,0,1,92,0,0,0,5
29,49,3,8,0,7,7,0,0,704,1,7,0,0,1,67,0,0,0,1
29,49,3,9,5,9,14,0,0,3347,1,14,0,0,1,71,1,1,1453,6
29,49,3,10,9,9,18,0,0,1569,1,18,0,0,1,60,1,2,1250,10
29,50,3,1,7,9,16,0,0,1255,1,16,0,0,1,43,0,0,0,8
29,50,3,2,1,9,10,0,0,1634,1,10,0,0,1,74,0,0,0,2
29,50,3,3,5,9,14,0,0,3231,1,14,0,0,1,64,0,0,0,6
29,50,3,4,2,7,9,0,0,2616,1,9,0,0,1,68,1,1,1410,3
29,50,3,5,8,7,15,0,0,2926,1,15,0,0,1,61,1,1,1729,9
29,50,3,6,3,9,12,0,0,1554,1,12,0,0,1,63,0,0,0,4
29,50,3,7,4,7,11,0,0,2997,1,11,0,0,1,65,1,1,1455,5
29,50,3,8,0,7,7,0,0,745,1,7,0,0,1,80,1,2,1140,1
29,50,3,9,6,7,13,0,0,3327,1,13,0,0,1,86,1,3,1351,7
29,50,3,10,9,9,18,0,0,1150,1,18,0,0,1,46,0,0,0,10
33,1,3,1,8,7,15,0,0,2796,1,15,0,0,1,88,0,0,0,9
33,1,3,2,9,9,18,0,0,2865,1,18,0,0,1,57,1,1,2165,10
33,1,3,3,7,9,16,0,0,3089,1,16,0,0,1,76,1,1,1380,8
33,1,3,4,6,7,13,0,0,2946,1,13,0,0,1,43,0,0,0,7
