subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
21,6,23,-16,FALSE,2,1,1,0,11078,9.31271643859305,9.224905922257882,10146.721448164299,9.016339364452014,8236.570744137494
21,8,23,-14,FALSE,2,1,1,0,10335,9.24329147211587,9.224905922257882,10146.721448164299,9.016339220231433,8236.569556254566
21,9,23,-13,FALSE,2,1,1,0,10165,9.226705726062447,9.224905922257882,10146.721448164299,9.016338895900619,8236.566884881686
21,10,23,-12,FALSE,2,1,1,0,9954,9.2057297594185,9.224905922257882,10146.721448164299,9.016337985937803,8236.559389915497
21,11,23,-11,FALSE,2,1,1,0,10306,9.24048152888817,9.224905922257882,10146.721448164299,9.016335490197585,8236.538833628629
21,12,23,-10,FALSE,2,1,1,0,10676,9.275753510524416,9.224905922257882,10146.721448164299,9.016328646642076,8236.482466610794
21,14,23,-8,FALSE,2,1,1,0,11521,9.351926736038054,9.224905922257882,10146.721448164299,9.0162544294771525,8235.871200916661
21,15,23,-7,FALSE,2,1,1,0,10372,9.246865146658555,9.224905922257882,10146.721448164299,9.01608827028762,8234.502848918099
21,18,23,-4,FALSE,2,1,1,0,9144,9.120853205474647,9.224905922257882,10146.721448164299,9.006894735948148,8159.145594732387
21,20,23,-2,FALSE,2,1,1,0,9638,9.173468897200278,9.224905922257882,10146.721448164299,8.849661684617008,6972.029826120112
21,23,23,1,FALSE,2,2,0,1,1268,7.145196134997171,7.122756863970983,1239.863862134896,7.571194468864353,1941.4579081395268
21,24,23,2,FALSE,2,2,0,1,1298,7.168579897264035,7.110709005631478,1225.01578135115,7.455849617325042,1729.9531692453277
21,25,23,3,FALSE,2,2,0,1,1234,7.1180162044653335,7.0991530361089055,1210.9410167215638,7.423065767061244,1674.1582272811804
21,26,23,4,FALSE,2,2,0,1,973,6.880384082186005,7.088050360426854,1197.5706918787762,7.412907876862635,1657.2383922326458
21,27,23,5,FALSE,2,2,0,1,1660,7.414572881350589,7.077366755055115,1184.8444214746098,7.409338505787437,1651.333637849535
