su,bl,item,RT,itype,first,strat,bl_r
69,5,25,7363,1,19,1,-13
69,6,25,7531,1,19,1,-12
69,7,25,7200,1,19,1,-11
69,9,25,6457,1,19,1,-9
69,10,25,7347,1,19,1,-8
69,11,25,7178,1,19,1,-7
69,12,25,7171,1,19,1,-6
69,14,25,6683,1,19,1,-4
69,16,25,6094,1,19,1,-2
69,17,25,7030,1,19,1,-1
69,18,25,6601,1,19,1,0
69,19,25,1920,1,19,2,1
69,20,25,2482,1,19,2,2
69,21,25,1819,1,19,2,3
69,22,25,1691,1,19,2,4
69,23,25,1837,1,19,2,5
69,24,25,1245,1,19,2,6
69,25,25,1671,1,19,2,7
69,26,25,1397,1,19,2,8
69,1,26,14943,1,20,1,-18
69,2,26,11890,1,20,1,-17
69,3,26,10484,1,20,1,-16
69,4,26,10454,1,20,1,-15
69,5,26,10212,1,20,1,-14
69,6,26,9915,1,20,1,-13
69,7,26,9007,1,20,1,-12
69,8,26,8548,1,20,1,-11
69,9,26,8545,1,20,1,-10
69,10,26,8794,1,20,1,-9
69,11,26,8638,1,20,1,-8
69,12,26,8522,1,20,1,-7
69,13,26,8234,1,20,1,-6
69,15,26,7996,1,20,1,-4
69,16,26,7519,1,20,1,-3
69,17,26,8553,1,20,1,-2
69,18,26,8534,1,20,1,-1
69,19,26,7627,1,20,1,0
69,20,26,1597,1,20,2,1
69,21,26,1219,1,20,2,2
69,23,26,1648,1,20,2,4
69,25,26,1944,1,20,2,6
69,26,26,1287,1,20,2,7
69,27,26,1972,1,20,2,8
69,28,26,1585,1,20,2,9
69,1,27,11021,1,20,1,-18
69,2,27,9582,1,20,1,-17
69,3,27,8638,1,20,1,-16
69,4,27,8886,1,20,1,-15
69,5,27,8253,1,20,1,-14
69,6,27,8760,1,20,1,-13
69,7,27,7658,1,20,1,-12
69,8,27,7334,1,20,1,-11
69,9,27,7979,1,20,1,-10
69,10,27,7942,1,20,1,-9
69,11,27,9050,1,20,1,-8
69,13,27,8520,1,20,1,-6
69,15,27,8044,1,20,1,-4
69,17,27,7263,1,20,1,-2
69,20,27,877,1,20,2,1
69,23,27,637,1,20,2,4
69,25,27,1421,1,20,2,6
69,26,27,1598,1,20,2,7
69,27,27,1717,1,20,2,8
69,1,28,10332,2,9,1,-7
69,2,28,9027,2,9,1,-6
69,4,28,7680,2,9,1,-4
69,5,28,7342,2,9,1,-3
69,6,28,7814,2,9,1,-2
69,7,28,6179,2,9,1,-1
69,8,28,6708,2,9,1,0
69,9,28,1523,2,9,2,1
69,10,28,1406,2,9,2,2
69,11,28,7035,2,9,1,3
69,12,28,1048,2,9,2,4
69,13,28,1091,2,9,2,5
69,14,28,837,2,9,2,6
69,15,28,911,2,9,2,7
69,16,28,1031,2,9,2,8
69,17,28,780,2,9,2,9
69,18,28,889,2,9,2,10
69,19,28,918,2,9,2,11
69,20,28,1305,2,9,2,12
69,21,28,1065,2,9,2,13
69,22,28,997,2,9,2,14
69,23,28,1299,2,9,2,15
69,24,28,945,2,9,2,16
69,25,28,1858,2,9,2,17
69,26,28,1144,2,9,2,18
69,27,28,1318,2,9,2,19
69,28,28,1053,2,9,2,20
69,1,29,6793,1,17,1,-15
69,2,29,6861,1,17,1,-14
69,3,29,6641,1,17,1,-13
69,4,29,6784,1,17,1,-12
69,5,29,6030,1,17,1,-11
69,6,29,5307,1,17,1,-10
69,7,29,5537,1,17,1,-9
69,8,29,5340,1,17,1,-8
69,10,29,5427,1,17,1,-6
69,11,29,5679,1,17,1,-5
69,12,29,5868,1,17,1,-4
69,13,29,6179,1,17,1,-3
69,14,29,5464,1,17,1,-2
69,15,29,5731,1,17,1,-1
69,16,29,5022,1,17,1,0
69,17,29,1111,1,17,2,1
69,18,29,1151,1,17,2,2
69,19,29,1136,1,17,2,3
69,20,29,1191,1,17,2,4
69,21,29,1745,1,17,2,5
69,22,29,1048,1,17,2,6
69,23,29,1776,1,17,2,7
69,24,29,1068,1,17,2,8
69,25,29,923,1,17,2,9
69,26,29,1082,1,17,2,10
69,27,29,787,1,17,2,11
69,28,29,1757,1,17,2,12
71,1,20,11276,1,12,1,-10
71,2,20,10654,1,12,1,-9
71,3,20,8795,1,12,1,-8
71,4,20,7404,1,12,1,-7
71,5,20,6827,1,12,1,-6
71,6,20,6811,1,12,1,-5
71,7,20,6668,1,12,1,-4
71,8,20,6154,1,12,1,-3
71,9,20,5769,1,12,1,-2
71,10,20,6188,1,12,1,-1
71,11,20,6453,1,12,1,0
71,12,20,1451,1,12,2,1
71,13,20,1322,1,12,2,2
71,14,20,1578,1,12,2,3
71,15,20,1306,1,12,2,4
71,16,20,1187,1,12,2,5
71,17,20,565,1,12,2,6
71,18,20,1139,1,12,2,7
71,19,20,1797,1,12,2,8
71,20,20,1195,1,12,2,9
71,21,20,830,1,12,2,10
71,22,20,1030,1,12,2,11
71,23,20,1049,1,12,2,12
71,25,20,1140,1,12,2,14
71,26,20,781,1,12,2,15
71,27,20,945,1,12,2,16
71,1,22,9789,2,10,1,-8
71,2,22,6869,2,10,1,-7
71,3,22,7878,2,10,1,-6
71,5,22,5318,2,10,1,-4
71,6,22,6441,2,10,1,-3
71,7,22,6282,2,10,1,-2
71,8,22,5176,2,10,1,-1
71,9,22,4427,2,10,1,0
71,10,22,842,2,10,2,1
71,11,22,864,2,10,2,2
71,12,22,1046,2,10,2,3
71,13,22,5008,2,10,1,4
71,14,22,9334,2,10,1,5
71,15,22,4488,2,10,1,6
71,16,22,1325,2,10,2,7
71,17,22,1159,2,10,2,8
71,18,22,1054,2,10,2,9
71,19,22,863,2,10,2,10
71,20,22,1743,2,10,2,11
71,22,22,1143,2,10,2,13
71,23,22,931,2,10,2,14
71,24,22,1531,2,10,2,15
71,25,22,1000,2,10,2,16
71,26,22,1051,2,10,2,17
71,27,22,957,2,10,2,18
71,1,24,6604,2,22,1,-20
71,2,24,6101,2,22,1,-19
71,3,24,5752,2,22,1,-18
71,5,24,5085,2,22,1,-16
71,6,24,5448,2,22,1,-15
71,7,24,5264,2,22,1,-14
71,8,24,5545,2,22,1,-13
71,9,24,5274,2,22,1,-12
71,12,24,6152,2,22,1,-9
71,13,24,4526,2,22,1,-8
71,14,24,6695,2,22,1,-7
71,15,24,4044,2,22,1,-6
71,16,24,5471,2,22,1,-5
71,17,24,3649,2,22,1,-4
71,18,24,4961,2,22,1,-3
71,19,24,5181,2,22,1,-2
71,20,24,5217,2,22,1,-1
71,21,24,4764,2,22,1,0
71,22,24,2736,2,22,2,1
71,23,24,6902,2,22,1,2
71,24,24,2654,2,22,2,3
71,25,24,2108,2,22,2,4
71,26,24,1691,2,22,2,5
71,27,24,1986,2,22,2,6
71,2,26,10499,1,25,1,-22
71,3,26,10234,1,25,1,-21
71,4,26,10382,1,25,1,-20
71,5,26,8015,1,25,1,-19
71,6,26,7871,1,25,1,-18
71,7,26,8451,1,25,1,-17
71,8,26,7203,1,25,1,-16
71,9,26,7723,1,25,1,-15
71,10,26,6646,1,25,1,-14
71,11,26,6692,1,25,1,-13
71,12,26,6950,1,25,1,-12
71,13,26,6367,1,25,1,-11
71,14,26,7211,1,25,1,-10
71,15,26,6540,1,25,1,-9
71,16,26,7015,1,25,1,-8
71,17,26,6227,1,25,1,-7
71,18,26,7314,1,25,1,-6
71,19,26,8617,1,25,1,-5
71,20,26,7246,1,25,1,-4
71,21,26,5789,1,25,1,-3
71,22,26,4890,1,25,1,-2
71,23,26,5248,1,25,1,-1
71,24,26,7892,1,25,1,0
71,25,26,5450,1,25,2,1
71,26,26,2166,1,25,2,2
71,27,26,1657,1,25,2,3
71,1,29,7696,1,27,1,-25
71,2,29,6999,1,27,1,-24
71,3,29,6531,1,27,1,-23
71,4,29,5861,1,27,1,-22
71,5,29,4941,1,27,1,-21
71,6,29,4618,1,27,1,-20
71,7,29,4946,1,27,1,-19
71,8,29,4555,1,27,1,-18
71,9,29,4107,1,27,1,-17
71,10,29,4639,1,27,1,-16
71,11,29,4213,1,27,1,-15
71,12,29,4691,1,27,1,-14
71,13,29,4803,1,27,1,-13
71,14,29,5157,1,27,1,-12
71,15,29,4725,1,27,1,-11
71,16,29,4271,1,27,1,-10
71,17,29,3734,1,27,1,-9
71,18,29,3709,1,27,1,-8
71,19,29,3979,1,27,1,-7
71,20,29,4366,1,27,1,-6
71,21,29,4058,1,27,1,-5
71,22,29,4884,1,27,1,-4
71,23,29,5159,1,27,1,-3
71,24,29,3654,1,27,1,-2
71,25,29,4308,1,27,1,-1
71,27,29,2433,1,27,2,1
72,1,20,6191,2,7,1,-5
72,2,20,6790,2,7,1,-4
72,3,20,5340,2,7,1,-3
72,4,20,5737,2,7,1,-2
72,6,20,5704,2,7,1,0
72,7,20,3972,2,7,2,1
72,8,20,2435,2,7,2,2
72,9,20,1451,2,7,2,3
72,10,20,7008,2,7,1,4
72,14,20,2557,2,7,2,8
72,15,20,2262,2,7,2,9
72,16,20,1911,2,7,2,10
72,17,20,2622,2,7,2,11
72,18,20,1799,2,7,2,12
72,19,20,1085,2,7,2,13
72,20,20,1669,2,7,2,14
72,21,20,1512,2,7,2,15
72,22,20,1818,2,7,2,16
72,23,20,3134,2,7,2,17
72,24,20,1596,2,7,2,18
72,25,20,1285,2,7,2,19
72,26,20,1595,2,7,2,20
72,28,20,726,2,7,2,22
72,30,20,947,2,7,2,24
72,31,20,1553,2,7,2,25
72,32,20,1222,2,7,2,26
72,33,20,1677,2,7,2,27
72,34,20,1191,2,7,2,28
72,35,20,2469,2,7,2,29
72,1,21,6989,1,13,1,-11
72,2,21,6443,1,13,1,-10
72,4,21,6513,1,13,1,-8
72,10,21,5665,1,13,1,-2
72,13,21,1597,1,13,2,1
72,14,21,1718,1,13,2,2
72,15,21,858,1,13,2,3
72,16,21,1618,1,13,2,4
72,17,21,3224,1,13,2,5
72,18,21,1761,1,13,2,6
72,19,21,1151,1,13,2,7
72,21,21,1821,1,13,2,9
72,22,21,2314,1,13,2,10
72,23,21,1579,1,13,2,11
72,24,21,1331,1,13,2,12
72,25,21,2129,1,13,2,13
72,26,21,1641,1,13,2,14
72,28,21,1470,1,13,2,16
72,29,21,600,1,13,2,17
72,30,21,1099,1,13,2,18
72,31,21,887,1,13,2,19
72,32,21,1235,1,13,2,20
72,33,21,1252,1,13,2,21
72,34,21,1190,1,13,2,22
72,35,21,1492,1,13,2,23
72,36,21,1425,1,13,2,24
72,37,21,1390,1,13,2,25
72,1,22,5097,2,3,1,-1
72,3,22,1619,2,3,2,1
72,4,22,4774,2,3,1,2
72,5,22,4599,2,3,1,3
72,8,22,5236,2,3,1,6
72,11,22,3309,2,3,2,9
72,13,22,1243,2,3,2,11
72,14,22,1356,2,3,2,12
72,15,22,989,2,3,2,13
72,16,22,1024,2,3,2,14
72,17,22,1280,2,3,2,15
72,18,22,947,2,3,2,16
72,19,22,988,2,3,2,17
72,20,22,733,2,3,2,18
72,21,22,788,2,3,2,19
72,22,22,1092,2,3,2,20
72,23,22,1010,2,3,2,21
72,24,22,759,2,3,2,22
72,25,22,865,2,3,2,23
72,26,22,1253,2,3,2,24
72,27,22,934,2,3,2,25
72,28,22,930,2,3,2,26
72,29,22,1243,2,3,2,27
72,30,22,1047,2,3,2,28
72,31,22,826,2,3,2,29
72,33,22,1072,2,3,2,31
72,34,22,1689,2,3,2,32
72,35,22,710,2,3,2,33
72,36,22,923,2,3,2,34
72,37,22,667,2,3,2,35
72,1,23,5713,1,10,1,-8
72,2,23,6328,1,10,1,-7
72,3,23,6050,1,10,1,-6
72,5,23,5771,1,10,1,-4
72,6,23,5226,1,10,1,-3
72,7,23,5787,1,10,1,-2
72,8,23,5649,1,10,1,-1
72,9,23,5805,1,10,1,0
72,10,23,2508,1,10,2,1
72,12,23,1927,1,10,2,3
72,13,23,2714,1,10,2,4
72,14,23,1409,1,10,2,5
72,15,23,1563,1,10,2,6
72,16,23,1682,1,10,2,7
72,17,23,866,1,10,2,8
72,18,23,1247,1,10,2,9
72,19,23,873,1,10,2,10
72,20,23,1332,1,10,2,11
72,21,23,1816,1,10,2,12
72,22,23,849,1,10,2,13
72,23,23,1441,1,10,2,14
72,24,23,809,1,10,2,15
72,25,23,1190,1,10,2,16
72,26,23,903,1,10,2,17
72,27,23,866,1,10,2,18
72,28,23,642,1,10,2,19
72,29,23,725,1,10,2,20
72,30,23,661,1,10,2,21
72,31,23,1771,1,10,2,22
72,32,23,2833,1,10,2,23
72,33,23,718,1,10,2,24
72,34,23,1599,1,10,2,25
72,35,23,888,1,10,2,26
72,36,23,739,1,10,2,27
72,37,23,998,1,10,2,28
72,1,24,4142,1,14,1,-12
72,2,24,4575,1,14,1,-11
72,3,24,4984,1,14,1,-10
72,6,24,4510,1,14,1,-7
72,7,24,4979,1,14,1,-6
72,8,24,5124,1,14,1,-5
72,9,24,4333,1,14,1,-4
72,10,24,5114,1,14,1,-3
72,12,24,7073,1,14,1,-1
72,14,24,2175,1,14,2,1
72,15,24,3643,1,14,2,2
72,17,24,2477,1,14,2,4
72,18,24,1911,1,14,2,5
72,19,24,1778,1,14,2,6
72,20,24,912,1,14,2,7
72,21,24,2289,1,14,2,8
72,22,24,3463,1,14,2,9
72,23,24,3080,1,14,2,10
72,24,24,1507,1,14,2,11
72,25,24,1104,1,14,2,12
72,26,24,1174,1,14,2,13
72,27,24,1801,1,14,2,14
72,28,24,966,1,14,2,15
72,29,24,1304,1,14,2,16
72,30,24,3228,1,14,2,17
72,31,24,987,1,14,2,18
72,33,24,2350,1,14,2,20
72,34,24,2088,1,14,2,21
72,35,24,1449,1,14,2,22
72,36,24,2165,1,14,2,23
72,37,24,921,1,14,2,24
72,1,25,5986,2,4,1,-2
72,3,25,5908,2,4,1,0
72,4,25,3145,2,4,2,1
72,5,25,4969,2,4,1,2
72,6,25,5708,2,4,1,3
72,7,25,5193,2,4,1,4
72,8,25,6772,2,4,1,5
72,9,25,6790,2,4,1,6
72,10,25,6734,2,4,1,7
72,13,25,2213,2,4,2,10
72,14,25,1686,2,4,2,11
72,15,25,1463,2,4,2,12
72,16,25,1232,2,4,2,13
72,17,25,1226,2,4,2,14
72,18,25,1158,2,4,2,15
72,19,25,2184,2,4,2,16
72,20,25,979,2,4,2,17
72,21,25,814,2,4,2,18
72,22,25,950,2,4,2,19
72,23,25,1449,2,4,2,20
72,24,25,1114,2,4,2,21
72,25,25,2026,2,4,2,22
72,27,25,1512,2,4,2,24
72,28,25,2407,2,4,2,25
72,29,25,771,2,4,2,26
72,31,25,989,2,4,2,28
72,32,25,1726,2,4,2,29
72,33,25,1595,2,4,2,30
72,34,25,876,2,4,2,31
72,35,25,2070,2,4,2,32
72,37,25,1835,2,4,2,34
72,1,26,6838,1,10,1,-8
72,2,26,6754,1,10,1,-7
72,4,26,7469,1,10,1,-5
72,5,26,7419,1,10,1,-4
72,6,26,6738,1,10,1,-3
72,7,26,6368,1,10,1,-2
72,9,26,6132,1,10,1,0
72,10,26,5234,1,10,2,1
72,11,26,8508,1,10,2,2
72,12,26,8396,1,10,2,3
72,13,26,1971,1,10,2,4
72,14,26,3286,1,10,2,5
72,15,26,2995,1,10,2,6
72,16,26,1421,1,10,2,7
72,17,26,2174,1,10,2,8
72,18,26,1784,1,10,2,9
72,19,26,1273,1,10,2,10
72,20,26,3550,1,10,2,11
72,22,26,3261,1,10,2,13
72,23,26,1526,1,10,2,14
72,25,26,1397,1,10,2,16
72,26,26,1613,1,10,2,17
72,27,26,2116,1,10,2,18
72,28,26,2879,1,10,2,19
72,29,26,1855,1,10,2,20
72,30,26,2126,1,10,2,21
72,31,26,1518,1,10,2,22
72,32,26,2114,1,10,2,23
72,33,26,1596,1,10,2,24
72,34,26,3579,1,10,2,25
72,35,26,2519,1,10,2,26
72,36,26,3019,1,10,2,27
72,37,26,1220,1,10,2,28
72,4,27,5671,2,10,1,-5
72,5,27,5799,2,10,1,-4
72,6,27,5876,2,10,1,-3
72,8,27,6332,2,10,1,-1
72,9,27,5984,2,10,1,0
72,10,27,2331,2,10,2,1
72,11,27,7540,2,10,1,2
72,12,27,1368,2,10,2,3
72,13,27,2588,2,10,2,4
72,14,27,1793,2,10,2,5
72,15,27,3722,2,10,2,6
72,16,27,1422,2,10,2,7
72,17,27,3236,2,10,2,8
72,18,27,1209,2,10,2,9
72,19,27,1862,2,10,2,10
72,20,27,1318,2,10,2,11
72,21,27,2405,2,10,2,12
72,22,27,2379,2,10,2,13
72,23,27,1135,2,10,2,14
72,24,27,2055,2,10,2,15
72,25,27,1909,2,10,2,16
72,26,27,1601,2,10,2,17
72,28,27,1315,2,10,2,19
72,29,27,1343,2,10,2,20
72,30,27,2248,2,10,2,21
72,33,27,2500,2,10,2,24
72,34,27,1556,2,10,2,25
72,35,27,1061,2,10,2,26
72,3,28,3287,2,3,2,1
72,4,28,923,2,3,2,2
72,6,28,5536,2,3,1,4
72,7,28,1761,2,3,2,5
72,8,28,1258,2,3,2,6
72,9,28,1657,2,3,2,7
72,10,28,945,2,3,2,8
72,11,28,3387,2,3,2,9
72,12,28,1166,2,3,2,10
72,13,28,1161,2,3,2,11
72,14,28,979,2,3,2,12
72,15,28,1290,2,3,2,13
72,16,28,1586,2,3,2,14
72,17,28,703,2,3,2,15
72,18,28,1232,2,3,2,16
72,19,28,1346,2,3,2,17
72,20,28,810,2,3,2,18
72,21,28,998,2,3,2,19
72,22,28,1011,2,3,2,20
72,23,28,796,2,3,2,21
72,24,28,942,2,3,2,22
72,25,28,2764,2,3,2,23
72,26,28,1723,2,3,2,24
72,27,28,820,2,3,2,25
72,28,28,1006,2,3,2,26
72,29,28,848,2,3,2,27
72,30,28,930,2,3,2,28
72,31,28,951,2,3,2,29
72,32,28,1075,2,3,2,30
72,33,28,1038,2,3,2,31
72,34,28,826,2,3,2,32
72,35,28,847,2,3,2,33
72,36,28,729,2,3,2,34
72,1,29,4616,2,3,1,-1
72,3,29,1588,2,3,2,1
72,4,29,4152,2,3,1,2
72,5,29,1343,2,3,2,3
72,6,29,5147,2,3,1,4
72,7,29,1556,2,3,2,5
72,8,29,1185,2,3,2,6
72,9,29,1320,2,3,2,7
72,10,29,1199,2,3,2,8
72,11,29,1194,2,3,2,9
72,12,29,952,2,3,2,10
72,13,29,932,2,3,2,11
72,14,29,766,2,3,2,12
72,15,29,1880,2,3,2,13
72,16,29,1140,2,3,2,14
72,17,29,1049,2,3,2,15
72,18,29,2068,2,3,2,16
72,19,29,760,2,3,2,17
72,20,29,1100,2,3,2,18
72,21,29,889,2,3,2,19
72,22,29,816,2,3,2,20
72,23,29,2168,2,3,2,21
72,24,29,869,2,3,2,22
72,25,29,903,2,3,2,23
72,26,29,1047,2,3,2,24
72,27,29,1303,2,3,2,25
72,28,29,621,2,3,2,26
72,29,29,856,2,3,2,27
72,30,29,999,2,3,2,28
72,31,29,1471,2,3,2,29
72,32,29,1234,2,3,2,30
72,33,29,940,2,3,2,31
72,34,29,1130,2,3,2,32
72,35,29,756,2,3,2,33
72,36,29,821,2,3,2,34
72,37,29,770,2,3,2,35
74,2,20,11509,2,14,1,-11
74,3,20,9188,2,14,1,-10
74,5,20,8492,2,14,1,-8
74,6,20,9522,2,14,1,-7
74,7,20,9727,2,14,1,-6
74,8,20,10138,2,14,1,-5
74,10,20,9207,2,14,1,-3
74,11,20,9967,2,14,1,-2
74,12,20,10756,2,14,1,-1
74,13,20,9354,2,14,1,0
74,14,20,535,2,14,2,1
74,17,20,9957,2,14,1,4
74,19,20,8848,2,14,1,6
74,20,20,9853,2,14,1,7
74,21,20,1093,2,14,2,8
74,22,20,935,2,14,2,9
74,23,20,961,2,14,2,10
74,24,20,1089,2,14,2,11
74,25,20,1335,2,14,2,12
74,26,20,836,2,14,2,13
74,27,20,923,2,14,2,14
74,28,20,980,2,14,2,15
74,29,20,1110,2,14,2,16
74,1,21,10840,1,23,1,-21
74,4,21,8480,1,23,1,-18
74,6,21,11078,1,23,1,-16
74,8,21,10335,1,23,1,-14
74,9,21,10165,1,23,1,-13
74,10,21,9954,1,23,1,-12
74,11,21,10306,1,23,1,-11
74,12,21,10676,1,23,1,-10
74,14,21,11521,1,23,1,-8
74,15,21,10372,1,23,1,-7
74,18,21,9144,1,23,1,-4
74,20,21,9638,1,23,1,-2
74,23,21,1268,1,23,2,1
74,24,21,1298,1,23,2,2
74,25,21,1234,1,23,2,3
74,26,21,973,1,23,2,4
74,27,21,1660,1,23,2,5
74,28,21,1034,1,23,2,6
74,29,21,1350,1,23,2,7
74,1,22,8611,1,6,1,-4
74,2,22,6680,1,6,1,-3
74,6,22,1002,1,6,2,1
74,7,22,1417,1,6,2,2
74,8,22,1031,1,6,2,3
74,9,22,937,1,6,2,4
74,10,22,1085,1,6,2,5
74,11,22,779,1,6,2,6
74,12,22,703,1,6,2,7
74,13,22,831,1,6,2,8
74,14,22,1022,1,6,2,9
74,15,22,928,1,6,2,10
74,16,22,531,1,6,2,11
74,17,22,811,1,6,2,12
74,18,22,841,1,6,2,13
74,19,22,684,1,6,2,14
74,20,22,934,1,6,2,15
74,21,22,788,1,6,2,16
74,22,22,799,1,6,2,17
74,23,22,721,1,6,2,18
74,24,22,798,1,6,2,19
74,25,22,849,1,6,2,20
74,26,22,709,1,6,2,21
74,27,22,634,1,6,2,22
74,28,22,786,1,6,2,23
74,29,22,734,1,6,2,24
74,1,23,9735,2,7,1,-5
74,2,23,7633,2,7,1,-4
74,3,23,9311,2,7,1,-3
74,4,23,7372,2,7,1,-2
74,5,23,6812,2,7,1,-1
74,6,23,7509,2,7,1,0
74,7,23,1031,2,7,2,1
74,8,23,8256,2,7,1,2
74,9,23,8167,2,7,1,3
74,11,23,8654,2,7,1,5
74,12,23,8496,2,7,1,6
74,14,23,1385,2,7,2,8
74,15,23,1922,2,7,2,9
74,16,23,8905,2,7,1,10
74,18,23,7172,2,7,1,12
74,22,23,626,2,7,2,16
74,23,23,2514,2,7,2,17
74,24,23,1042,2,7,2,18
74,25,23,915,2,7,2,19
74,26,23,928,2,7,2,20
74,28,23,575,2,7,2,22
74,29,23,990,2,7,2,23
74,3,24,6613,2,12,1,-8
74,8,24,7560,2,12,1,-3
74,9,24,6990,2,12,1,-2
74,12,24,1893,2,12,2,1
74,14,24,1261,2,12,2,3
74,15,24,6212,2,12,1,4
74,16,24,904,2,12,2,5
74,17,24,1420,2,12,2,6
74,18,24,6582,2,12,1,7
74,21,24,2371,2,12,2,10
74,22,24,1252,2,12,2,11
74,23,24,2751,2,12,2,12
74,24,24,1275,2,12,2,13
74,25,24,898,2,12,2,14
74,26,24,1263,2,12,2,15
74,27,24,887,2,12,2,16
74,28,24,988,2,12,2,17
74,29,24,987,2,12,2,18
74,1,25,10325,2,8,1,-6
74,2,25,8567,2,8,1,-5
74,4,25,7344,2,8,1,-3
74,5,25,7276,2,8,1,-2
74,6,25,8462,2,8,1,-1
74,7,25,9187,2,8,1,0
74,8,25,1683,2,8,2,1
74,9,25,8650,2,8,1,2
74,10,25,650,2,8,2,3
74,11,25,1094,2,8,2,4
74,12,25,1291,2,8,2,5
74,13,25,861,2,8,2,6
74,14,25,1391,2,8,2,7
74,15,25,846,2,8,2,8
74,16,25,1492,2,8,2,9
74,17,25,1072,2,8,2,10
74,18,25,827,2,8,2,11
74,19,25,903,2,8,2,12
74,20,25,868,2,8,2,13
74,21,25,1087,2,8,2,14
74,22,25,1047,2,8,2,15
74,23,25,1035,2,8,2,16
74,24,25,859,2,8,2,17
74,25,25,906,2,8,2,18
74,26,25,1063,2,8,2,19
74,27,25,747,2,8,2,20
74,28,25,418,2,8,2,21
74,29,25,857,2,8,2,22
74,1,26,10048,1,10,1,-8
74,2,26,10588,1,10,1,-7
74,3,26,9726,1,10,1,-6
74,4,26,9870,1,10,1,-5
74,6,26,10455,1,10,1,-3
74,7,26,9849,1,10,1,-2
74,8,26,10060,1,10,1,-1
74,9,26,11276,1,10,1,0
74,10,26,1556,1,10,2,1
74,11,26,2087,1,10,2,2
74,13,26,1240,1,10,2,4
74,14,26,1398,1,10,2,5
74,15,26,1267,1,10,2,6
74,16,26,867,1,10,2,7
74,17,26,1410,1,10,2,8
74,18,26,1023,1,10,2,9
74,19,26,1067,1,10,2,10
74,20,26,1201,1,10,2,11
74,21,26,1510,1,10,2,12
74,22,26,1106,1,10,2,13
74,23,26,1160,1,10,2,14
74,24,26,960,1,10,2,15
74,25,26,908,1,10,2,16
74,26,26,838,1,10,2,17
74,27,26,1052,1,10,2,18
74,28,26,1036,1,10,2,19
74,29,26,885,1,10,2,20
74,1,27,10352,2,10,1,-8
74,2,27,9470,2,10,1,-7
74,3,27,8634,2,10,1,-6
74,4,27,8454,2,10,1,-5
74,6,27,9372,2,10,1,-3
74,10,27,1097,2,10,2,1
74,11,27,10343,2,10,1,2
74,12,27,3875,2,10,2,3
74,13,27,3017,2,10,2,4
74,14,27,775,2,10,2,5
74,16,27,1650,2,10,2,7
74,17,27,2236,2,10,2,8
74,19,27,1333,2,10,2,10
74,20,27,2643,2,10,2,11
74,21,27,2001,2,10,2,12
74,22,27,2016,2,10,2,13
74,23,27,1156,2,10,2,14
74,25,27,1249,2,10,2,16
74,26,27,1005,2,10,2,17
74,27,27,1176,2,10,2,18
74,28,27,1031,2,10,2,19
74,29,27,1800,2,10,2,20
74,1,28,10240,1,11,1,-9
74,3,28,7129,1,11,1,-7
74,5,28,6836,1,11,1,-5
74,8,28,8208,1,11,1,-2
74,11,28,1452,1,11,2,1
74,12,28,1225,1,11,2,2
74,13,28,1019,1,11,2,3
74,14,28,1600,1,11,2,4
74,15,28,1198,1,11,2,5
74,16,28,886,1,11,2,6
74,17,28,1236,1,11,2,7
74,18,28,1118,1,11,2,8
74,19,28,1043,1,11,2,9
74,20,28,1156,1,11,2,10
74,21,28,1934,1,11,2,11
74,22,28,1189,1,11,2,12
74,23,28,968,1,11,2,13
74,24,28,960,1,11,2,14
74,25,28,1058,1,11,2,15
74,26,28,834,1,11,2,16
74,27,28,476,1,11,2,17
74,28,28,965,1,11,2,18
74,29,28,981,1,11,2,19
74,4,29,6926,1,9,1,-4
74,9,29,1866,1,9,2,1
74,11,29,1243,1,9,2,3
74,12,29,686,1,9,2,4
74,13,29,1221,1,9,2,5
74,14,29,1454,1,9,2,6
74,15,29,881,1,9,2,7
74,16,29,1722,1,9,2,8
74,17,29,1504,1,9,2,9
74,18,29,1568,1,9,2,10
74,19,29,1450,1,9,2,11
74,20,29,1149,1,9,2,12
74,21,29,1395,1,9,2,13
74,23,29,832,1,9,2,15
74,24,29,1504,1,9,2,16
74,26,29,1146,1,9,2,18
74,27,29,954,1,9,2,19
74,28,29,1216,1,9,2,20
74,29,29,740,1,9,2,21
76,1,20,11757,1,7,1,-5
76,2,20,12233,1,7,1,-4
76,3,20,11657,1,7,1,-3
76,4,20,12789,1,7,1,-2
76,6,20,13643,1,7,1,0
76,7,20,3315,1,7,2,1
76,8,20,2186,1,7,2,2
76,10,20,1314,1,7,2,4
76,12,20,2587,1,7,2,6
76,13,20,1877,1,7,2,7
76,14,20,2648,1,7,2,8
76,15,20,3108,1,7,2,9
76,16,20,2341,1,7,2,10
76,17,20,2273,1,7,2,11
76,18,20,4077,1,7,2,12
76,21,20,2109,1,7,2,15
76,23,20,2613,1,7,2,17
76,25,20,1765,1,7,2,19
76,26,20,1597,1,7,2,20
76,27,20,2699,1,7,2,21
76,30,20,2624,1,7,2,24
76,31,20,3646,1,7,2,25
76,3,21,13019,1,4,1,0
76,4,21,1251,1,4,2,1
76,5,21,2641,1,4,2,2
76,6,21,3672,1,4,2,3
76,7,21,4279,1,4,2,4
76,8,21,2408,1,4,2,5
76,9,21,2983,1,4,2,6
76,10,21,1362,1,4,2,7
76,11,21,1651,1,4,2,8
76,13,21,2318,1,4,2,10
76,15,21,4557,1,4,2,12
